game_id,name,roles
halo-campaign-evolved,Phan Minh Tri,VFX Artists
halo-campaign-evolved,Phan Minh Tuan,Concept Artists
halo-campaign-evolved,Phan Quang Thuc,Technical Artists
halo-campaign-evolved,Phantasia Jendro,Insights Program Manager
halo-campaign-evolved,Phil Cousins,"Partner, Technical Director"
halo-campaign-evolved,Phil Spencer,XGS Special Thanks
halo-campaign-evolved,Philip Asselin,Software Engineers
halo-campaign-evolved,Philip Niemeyer-Farquharson,Principal Software Engineering Leads
halo-campaign-evolved,Philipp Otschonovsky,German Translators
halo-campaign-evolved,Phung Gia Bao,Character Artists
halo-campaign-evolved,Phung Nhat Lam,Level Artists
halo-campaign-evolved,Phuong Thao Kieu,Level Team Leads
halo-campaign-evolved,Phuong Tran,Special Thanks
halo-campaign-evolved,Phạm Mạnh Dat,Concept Artists
halo-campaign-evolved,Pierre Hintze,Head of Studio
halo-campaign-evolved,Pierre-Antoine Cohade,Co-Development Success Managers
halo-campaign-evolved,Piotr Orłowski,Accessibility Test Lead
halo-campaign-evolved,Po-Chiang Ma,Additional Localized Voices
halo-campaign-evolved,Polina Tsybulska,Operations Manager
halo-campaign-evolved,Prasad Kondaveeti,Network And Infrastructure Engineer
halo-campaign-evolved,Prescott Beals,Level Designers
halo-campaign-evolved,Prince Ukoha,Test Associates
halo-campaign-evolved,Pu Yiwen,Environment Artists
halo-campaign-evolved,Péter Bikki,Lead Tech Artist
halo-campaign-evolved,Péter Fási,System Administrators
halo-campaign-evolved,Péter Kalmár,Lead Developer
halo-campaign-evolved,Péter Mohácsi,CFO
halo-campaign-evolved,Péter Nagy,Animators
halo-campaign-evolved,Péter Németh,Animators
halo-campaign-evolved,Qi Chengian,Environment Artists
halo-campaign-evolved,Qi Xiong,Environment Artists
halo-campaign-evolved,Qi Zhang,Environment Artists
halo-campaign-evolved,Qiang Zhang,Environment Artists
halo-campaign-evolved,Qiao Fänge,Environment Artists
halo-campaign-evolved,Qin Dongchen,Environment Artists
halo-campaign-evolved,Qin Fuwang,Environment Artists
halo-campaign-evolved,Qin Lulu,Environment Artists
halo-campaign-evolved,Qin Yingzhen,ITBP
halo-campaign-evolved,Qiu Jinlong,Environment Artists
halo-campaign-evolved,Qu Zhipeng,Technical Artists
halo-campaign-evolved,Quach Tu Tran,Level Artists
halo-campaign-evolved,Quentin Roze,Special Thanks
halo-campaign-evolved,RJ Lockard,Special Thanks
halo-campaign-evolved,RJ Montelongo,Test Associates
halo-campaign-evolved,Raasahn Browder,Special Thanks
halo-campaign-evolved,Rabab Rabbani,User Research Coordinators
halo-campaign-evolved,Rachel Davidson,Sentinels
halo-campaign-evolved,Rachel Frazier,Special Thanks
halo-campaign-evolved,Rachel Varnell,Test Leads
halo-campaign-evolved,Rafał Gesumunno,Associate Accessibility Test Associates
halo-campaign-evolved,Rafał Kawalczyk,Senior Engineering Lead
halo-campaign-evolved,Ralph Egas,Special Thanks
halo-campaign-evolved,Ran Pengsong,Environment Artists
halo-campaign-evolved,Randy Croson,Level Designers
halo-campaign-evolved,Randy Pagulayan,XGS Special Thanks
halo-campaign-evolved,Randy Parmar,Principal Systems Lead
halo-campaign-evolved,Raymundo Jacttnar,Support Engineer
halo-campaign-evolved,Raúl Anaya,Additional Localized Voices
halo-campaign-evolved,Rebecca Hanusack,Allegis Global Solutions
halo-campaign-evolved,Reese Dalton,Software Test Engineers
halo-campaign-evolved,Ren Huaiyu,Environment Artists
halo-campaign-evolved,Ren Leifan,Concept Artists
halo-campaign-evolved,Rena Archer,Special Thanks
halo-campaign-evolved,Reynaldo Palomino Echeandia,Level Artists
halo-campaign-evolved,Reza Elghazi,Senior Technical Program Manager
halo-campaign-evolved,Reşat Doğan,Spanish Language Coordinators
halo-campaign-evolved,Richard Rosenberg,Technical Testers
halo-campaign-evolved,Richard Sherry,Software Engineer
halo-campaign-evolved,Richard Smylie,Sr. Fraud Strategist
halo-campaign-evolved,Richard Sun,Co-Development Success Managers
halo-campaign-evolved,Richie Heinz Jr.,Competition Coordinator
halo-campaign-evolved,Richie Meyer,Senior Software Engineers
halo-campaign-evolved,Rick Lockyear,Testers
halo-campaign-evolved,Rick Ryan,Producer
halo-campaign-evolved,Rikumi Moriwaki,Additional Localized Voices
halo-campaign-evolved,Riley Hastings,Sr. Content Producer
halo-campaign-evolved,Riley Pannkuk,Product Manager
halo-campaign-evolved,Rita Dormány,Director of Communication Division
halo-campaign-evolved,Rob Johnson,Principal Software Engineering Leads
halo-campaign-evolved,Rob Semsey,XGS Special Thanks
halo-campaign-evolved,Robert Forest Baker,Project Lead FX Artist
halo-campaign-evolved,Robert Hinshaw,Senior Producers
halo-campaign-evolved,Robert Kubicki,Dialogue Editors
halo-campaign-evolved,Robert Kupsch,Assistant Recording Engineers
halo-campaign-evolved,Robert McLees,Artists
halo-campaign-evolved,Robert Weiss,Dialogue Editors
halo-campaign-evolved,Robert Zjawiński,Animators
halo-campaign-evolved,Roberto Costantino,Italian Language Coordinators | Russian Language Coordinators | Spanish Language Coordinators
halo-campaign-evolved,Roberto Cuadrado,Additional Localized Voices
halo-campaign-evolved,Roberto Hernández León,Spanish Latam Tester
halo-campaign-evolved,Roberto Rizzi,Sound Engineers
halo-campaign-evolved,Robin Chyo,Senior Concept Artists
halo-campaign-evolved,Robin Harlan,Foley Artists
halo-campaign-evolved,Robin Sokac,IT Coordinator
halo-campaign-evolved,Rodrigo Teixeira,Senior Production Managers
halo-campaign-evolved,Roger Westmoreland Price II,Competitive Insights Team Lead
halo-campaign-evolved,Roger Wolfson,Testers
halo-campaign-evolved,Rolland Leung,Senior VFX Artist
halo-campaign-evolved,Romain Le Guillerm,FX Artists
halo-campaign-evolved,Roman Fusco,Associate Technical Sound Designer
halo-campaign-evolved,Romina Gomez,Support Agents
halo-campaign-evolved,Ron Brown,Franchise Ambassador
halo-campaign-evolved,Ron Henseleit,"VP, Head of Games QA"
halo-campaign-evolved,Ron Livingston,Marine Trooper 3
halo-campaign-evolved,Ronald Hippe,Brute 2
halo-campaign-evolved,Rory Young,Environment Artists
halo-campaign-evolved,Rosabelle Armstead,Accessibility Quality Engineers
halo-campaign-evolved,Rosie Bloome,Technical Testers
halo-campaign-evolved,Ross Martin,Special Thanks
halo-campaign-evolved,Roxanne Coskey,UX/UI Designer
halo-campaign-evolved,Roy van Bijsterveldt,Special Thanks
halo-campaign-evolved,Rubén Navarro,Voice Directors
halo-campaign-evolved,Ruge Sun,Dialogue Editors
halo-campaign-evolved,Rui Kato,Additional Localized Voices
halo-campaign-evolved,Ruiqi Zhang,Team Leaders
halo-campaign-evolved,Rukari Austin,Sentinels
halo-campaign-evolved,Rutger Janssen,Special Thanks
halo-campaign-evolved,Ryan Alban,Senior Engineers
halo-campaign-evolved,Ryan Beberwyck,Senior Software Engineers
halo-campaign-evolved,Ryan Camu,Special Thanks
halo-campaign-evolved,Ryan Faillace,Marketing Content Creator
halo-campaign-evolved,Ryan Hogarth,Technical Sound Designers
halo-campaign-evolved,Ryan Hylland,Test Leads
halo-campaign-evolved,Ryan Kuehn,Senior Environment Artists
halo-campaign-evolved,Ryan Lin,Simplified Chinese Translators
halo-campaign-evolved,Ryan Merritt,Senior Marcom Managers
halo-campaign-evolved,Ryan Nolan,Test Leads
halo-campaign-evolved,Ryan Russell-Yates,Senior Site Reliability Engineers
halo-campaign-evolved,Ryan Schaad,Senior Dialogue Supervisor
halo-campaign-evolved,Ryan Steinbach,Associate Sound Designer
halo-campaign-evolved,Ryuko Saito,Additional Localized Voices
halo-campaign-evolved,Róbert Kovács,Head of CG
halo-campaign-evolved,Róbert Kádár,Anim Supervisors
halo-campaign-evolved,Saam Jazayeri,Test Associates
halo-campaign-evolved,Saebyeok Lee,Additional Localized Voices
halo-campaign-evolved,Said Zamzad,Special Thanks
halo-campaign-evolved,Salim Jarrouge,Data Engineering Lead
halo-campaign-evolved,Sally Nordquist,Senior XR Program Manager
halo-campaign-evolved,Salomón Fernández,Project Managers
halo-campaign-evolved,Salvatore Giuliano,Director
halo-campaign-evolved,Salvatorre Yazzie,Special Thanks
halo-campaign-evolved,Sam Gray,Senior Sound Designer
halo-campaign-evolved,Sam Hanshaw,Producers
halo-campaign-evolved,Sam Nylen,Senior Community Coordinator
halo-campaign-evolved,Sam Williams,Assistant Recording Engineers
halo-campaign-evolved,Sam Wood,Lead Concept Artists
halo-campaign-evolved,Samantha Germaneau,French Translators
halo-campaign-evolved,Samantha Jones,Special Thanks
halo-campaign-evolved,Samantha Leclair,Production Director
halo-campaign-evolved,Samuel Stevenin,Managing Director of the Art Division
halo-campaign-evolved,Samuele Zuppini,Sound Engineers
halo-campaign-evolved,Sandra Férez Costalago,Planning Coordinator
halo-campaign-evolved,Sang Yu Ze,Additional Localized Voices
halo-campaign-evolved,Sang-jun Lee,Additional Localized Voices
halo-campaign-evolved,Santiago Quinio,Special Thanks
halo-campaign-evolved,Sara Baroni,Italian Reviewer
halo-campaign-evolved,Sara Fantasticini,Senior Production Managers
halo-campaign-evolved,Sarah Baker,Assistant Manager
halo-campaign-evolved,Sarah Bond,XGS Special Thanks
halo-campaign-evolved,Sarah Cooney,Technical Art Directors
halo-campaign-evolved,Sarah Gengle,Special Thanks
halo-campaign-evolved,Sarah Jessica Harris,Sentinels
halo-campaign-evolved,Sarah Monat,Foley Artists
halo-campaign-evolved,Sarah Robbins,User Research Coordinators
halo-campaign-evolved,Saïd Zouaghi,Agent Strategy Manager
halo-campaign-evolved,Scott Bandy,Special Thanks
halo-campaign-evolved,Scott McMurray,Principal Software Engineer
halo-campaign-evolved,Scott Murphy,Test Associates
halo-campaign-evolved,Scott Youngblood,Special Thanks
halo-campaign-evolved,Scotty E. Ameling,Principal Software Engineering Leads
halo-campaign-evolved,Se-Ha Yoon,Additional Localized Voices
halo-campaign-evolved,Sean Baron,Head of Performance & Insights
halo-campaign-evolved,Sean Chen,Traditional Chinese Translators
halo-campaign-evolved,Sean Cooper,Senior Software Engineer
halo-campaign-evolved,Sean Low,Senior Technical Artist
halo-campaign-evolved,Sean Michael,Director of Product Management
halo-campaign-evolved,Sean Sheffer,Senior Program Manager
halo-campaign-evolved,Sean Swidersky,Senior Producers
halo-campaign-evolved,Sean Walsh,Principal Software Engineering Leads
halo-campaign-evolved,Sebastian Calà,Lead Audio Asset Manager
halo-campaign-evolved,Sebestyén Szabó,Anim Leads
halo-campaign-evolved,Selina Coppersmith,Accessibility Quality Engineers
halo-campaign-evolved,Sergej Stepenko,German Translators
halo-campaign-evolved,Sergio Crispin,Additional Localized Voices
halo-campaign-evolved,Sergiy Onisenko,Software Engineers
halo-campaign-evolved,Seth Sterr,Senior Software Engineering Manager
halo-campaign-evolved,Seyi Faleke,User Research Coordinators
halo-campaign-evolved,Shan Hao,Environment Artists
halo-campaign-evolved,Shang Chenbin,Technical Artists
halo-campaign-evolved,Shannon Potter,"Studio Head, Los Angeles"
halo-campaign-evolved,Shannon Wahl,Special Thanks
halo-campaign-evolved,Shao Zifang,Environment Artists
halo-campaign-evolved,Shaun Bond,Special Thanks
halo-campaign-evolved,Shawn Gould-Masse,Assistant Recording Engineers
halo-campaign-evolved,Shawn Wu,Senior Software Engineer
halo-campaign-evolved,Shen Bingcheng,Environment Artists
halo-campaign-evolved,Shen Yunfei,Environment Artists
halo-campaign-evolved,Shen Zhiyuan,IT Director
halo-campaign-evolved,Shen Zixiang,Environment Artists
halo-campaign-evolved,Shenglan Qiao,Environment Artists
halo-campaign-evolved,Sherif Gad,Principal Applied Scientist
halo-campaign-evolved,Shi Bingyu,Environment Artists
halo-campaign-evolved,Shi Han,Environment Artists
halo-campaign-evolved,Shi Kai Wang,Artists
halo-campaign-evolved,Shi Wenkang,Environment Artists
halo-campaign-evolved,Shi Yue,Environment Artists
halo-campaign-evolved,Shi Yuqing,Environment Artists
halo-campaign-evolved,Shih-Keng Chang,Traditional Chinese Translators
halo-campaign-evolved,Shimbo Hideyuki,Additional Localized Voices
halo-campaign-evolved,Shiou Chen,Traditional Chinese Translators
halo-campaign-evolved,Shui Xin,Environment Artists
halo-campaign-evolved,Shuo Liu,Simplified Chinese Translators
halo-campaign-evolved,Shyang Kong,Studio Managers
halo-campaign-evolved,Si Zhipeng,Environment Artists
halo-campaign-evolved,Siddharta Madrid,Support Agents
halo-campaign-evolved,Silvia Alabardi,Italian Translators
halo-campaign-evolved,Silvia De Salles,"GM, XGS Finance"
halo-campaign-evolved,Silvia Manca Liaci,Quality Assurance Coordinators
halo-campaign-evolved,Silviu Nita,Special Thanks
halo-campaign-evolved,Simon Craddick,Principal Software Engineers
halo-campaign-evolved,Simone Cormier,UI Technical Artist
halo-campaign-evolved,Simone Urru,Project Managers
halo-campaign-evolved,Simonetta Sandri Luca,Additional Localized Voices
halo-campaign-evolved,Sky Lan,Traditional Chinese Translators
halo-campaign-evolved,Skyler Turner,Test Associates
halo-campaign-evolved,Sofwan Naing,IT Lead
halo-campaign-evolved,Song Xinran,Environment Artists
halo-campaign-evolved,Sophia Abouzeid,Senior Technical Artists
halo-campaign-evolved,Sophia MacDonnell,Senior Software Engineering Lead
halo-campaign-evolved,Sophie Foliguet,Quality Analysts
halo-campaign-evolved,Sophon Seangkaew,VFX Artists
halo-campaign-evolved,Sotonye Joaquin Cintron,User Research Associates
halo-campaign-evolved,Spencer Kopach,Special Thanks
halo-campaign-evolved,Spiro Anagnostakos,Business Development Manager
halo-campaign-evolved,Sreemanendu Bhatta,Animators
halo-campaign-evolved,Sri Kadali,IT Security Analyst
halo-campaign-evolved,Stacey Holmes,Sr. Client Solutions Manager
halo-campaign-evolved,Staffan Langin,Special Thanks
halo-campaign-evolved,Stanisław Świderski,Associate Accessibility Test Associates
halo-campaign-evolved,Stefan Müller-Ruppert,Additional Localized Voices
halo-campaign-evolved,Stefan Sinclair,Multiplayer Programmers | User Interface Programmer
halo-campaign-evolved,Stefano Fusara,Russian Language Coordinators
halo-campaign-evolved,Stefano Lucchelli,Additional Localized Voices
halo-campaign-evolved,Stelios Klapsis,Software Engineers
halo-campaign-evolved,Stephanie Puri,XGS Special Thanks
halo-campaign-evolved,Stephanie Que,Traditional Chinese Translators
halo-campaign-evolved,Stephany Rivas,Special Thanks
halo-campaign-evolved,Stephen Daniel Guillarte,Team Leader
halo-campaign-evolved,Stephen Heijster,Principal Software Eng Lead
halo-campaign-evolved,Stephen Kelly,Director Production & Client Partnerships
halo-campaign-evolved,Stephen Okasaki,Artists | Multiplayer Artists
halo-campaign-evolved,Stephen Whetstine,Principal Presentation Director
halo-campaign-evolved,Sterling Hudgens,Test Associates
halo-campaign-evolved,Sterling Skirko,Lighting Artists
halo-campaign-evolved,Steve Abeyta,Assistant Art Lead | Multiplayer Artists
halo-campaign-evolved,Steve Downes,Master Chief | John-117
halo-campaign-evolved,Steve Fowler,Product Manager
halo-campaign-evolved,Steve Giscombe,Special Thanks
halo-campaign-evolved,Steve Spiller,Senior Software Engineers
halo-campaign-evolved,Steven Burt,Playtest Coordinators
halo-campaign-evolved,Steven M. Dodson,"Senior Director, Marketing"
halo-campaign-evolved,Steven Silvester,Studio Managers
halo-campaign-evolved,Stone McLaren,Software Engineers
halo-campaign-evolved,Stuart Moulder,Special Thanks
halo-campaign-evolved,Su Jungin,Environment Artists
halo-campaign-evolved,Su You,Environment Artists
halo-campaign-evolved,Su Zhi Hao,Additional Localized Voices
halo-campaign-evolved,Sumit Arora,Senior VP of Client Services
halo-campaign-evolved,Sun Chang Xu,Additional Localized Voices
halo-campaign-evolved,Sun Chenxuan,Producers
halo-campaign-evolved,Sun Chuankai,Technical Artists
halo-campaign-evolved,Sun Huakai,Environment Artists
halo-campaign-evolved,Sun Jun,Environment Artists
halo-campaign-evolved,Sun Kan,Simplified Chinese Reviewers
halo-campaign-evolved,Sun Kim,Senior Technical Sound Designer
halo-campaign-evolved,Sun Qi,Producers
halo-campaign-evolved,Sun Zhenlin,Environment Artists
halo-campaign-evolved,Susan Bunch,Senior Support & Safety Manager
halo-campaign-evolved,Susana Gamito,Special Thanks
halo-campaign-evolved,Susie Allen,Agility Partners
halo-campaign-evolved,Sylvain Maupetit,Special Thanks
halo-campaign-evolved,Szabolcs Horvátth,CTO
halo-campaign-evolved,Szabolcs Szmicsek,FX Artists
halo-campaign-evolved,Szandra Bárány,Animators
halo-campaign-evolved,Szilárd Hadobas,Animators
halo-campaign-evolved,Szilárd Papp,UE Developers
halo-campaign-evolved,Sébastien Paviot,Special Thanks
halo-campaign-evolved,TJ Boyd,Dialogue & Foley Editor
halo-campaign-evolved,Ta Tan Dat,Animation PO
halo-campaign-evolved,Ta Zhichao,Technical Artists
halo-campaign-evolved,Tadao Masuyama,Senior Surfacing Materials Artist
halo-campaign-evolved,Tahir Hasangjekaj,Director. Competitive Engagement
halo-campaign-evolved,Taiyu Wang,Environment Artists
halo-campaign-evolved,Takeshi Araki,Additional Localized Voices
halo-campaign-evolved,Talitha Hayburn,Group Finance Manager
halo-campaign-evolved,Talles Fernando,Animators
halo-campaign-evolved,Tamás Bányai,Senior Mocap Specialist
halo-campaign-evolved,Tamás Fülöp,UE Developers
halo-campaign-evolved,Tamás Keleti,System Administrators
halo-campaign-evolved,Tan Junwei,Environment Artists
halo-campaign-evolved,Tang Guo,Concept Artists
halo-campaign-evolved,Tang Guodong,Environment Artists
halo-campaign-evolved,Tang Ngoc Duyen,VFX Artists
halo-campaign-evolved,Tang Shangding,Environment Artists
halo-campaign-evolved,Tang Shiheng,Environment Artists
halo-campaign-evolved,Tania De Domenico,Additional Localized Voices
halo-campaign-evolved,Tania Peñaranda,Animators
halo-campaign-evolved,Tanya Watson,"GM, Group Studios Manager"
