game_id,source_ref,heading
halo-infinite-multiplayer,mobygames:tr595,Outsource Partners: Pixel Mafia - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr596,Outsource Partners: Pixel Mafia - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr597,Outsource Partners: Pixel Mafia - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr598,Outsource Partners: Pixel Mafia - Art: Concept Art
halo-infinite-multiplayer,mobygames:tr599,Outsource Partners: Pixel Mafia - Art: Concept Art
halo-infinite-multiplayer,mobygames:tr6,343 Industries: Art Team
halo-infinite-multiplayer,mobygames:tr60,343 Industries: Art Team - Environment Art: Multiplayer Environment Art
halo-infinite-multiplayer,mobygames:tr600,Outsource Partners: Pixel Mafia - Art: Concept Art
halo-infinite-multiplayer,mobygames:tr601,Outsource Partners: Pixel Mafia - HR
halo-infinite-multiplayer,mobygames:tr602,Outsource Partners: Pixel Mafia - HR
halo-infinite-multiplayer,mobygames:tr603,Outsource Partners: Pixel Mafia - IT
halo-infinite-multiplayer,mobygames:tr604,Outsource Partners: Pixel Mafia - IT
halo-infinite-multiplayer,mobygames:tr605,Outsource Partners: Pixel Mafia - Production
halo-infinite-multiplayer,mobygames:tr606,Outsource Partners: Pixel Mafia - Production
halo-infinite-multiplayer,mobygames:tr607,Outsource Partners: Pixel Mafia - Production
halo-infinite-multiplayer,mobygames:tr608,Outsource Partners: Pixel Smash Ltd - UI
halo-infinite-multiplayer,mobygames:tr609,Outsource Partners: Pixel Smash Ltd - UI
halo-infinite-multiplayer,mobygames:tr61,343 Industries: Art Team - Environment Art: Multiplayer Environment Art
halo-infinite-multiplayer,mobygames:tr610,Outsource Partners: Red Hot CG
halo-infinite-multiplayer,mobygames:tr611,Outsource Partners: Red Hot CG
halo-infinite-multiplayer,mobygames:tr612,Outsource Partners: Red Hot CG - Art
halo-infinite-multiplayer,mobygames:tr613,Outsource Partners: Red Hot CG - Art
halo-infinite-multiplayer,mobygames:tr614,Outsource Partners: Red Hot CG - Art
halo-infinite-multiplayer,mobygames:tr615,Outsource Partners: Red Hot CG - Management
halo-infinite-multiplayer,mobygames:tr616,Outsource Partners: Red Hot CG - Management
halo-infinite-multiplayer,mobygames:tr617,Outsource Partners: Room 8 Studios - Environment Art
halo-infinite-multiplayer,mobygames:tr618,Outsource Partners: Room 8 Studios - Environment Art
halo-infinite-multiplayer,mobygames:tr619,Outsource Partners: Room 8 Studios - Environment Art
halo-infinite-multiplayer,mobygames:tr62,343 Industries: Art Team - Environment Art: Multiplayer Environment Art
halo-infinite-multiplayer,mobygames:tr620,Outsource Partners: Room 8 Studios - Environment Art
halo-infinite-multiplayer,mobygames:tr621,"Outsource Partners: Skybox Labs, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr622,"Outsource Partners: Skybox Labs, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr623,"Outsource Partners: Skybox Labs, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr624,"Outsource Partners: Skybox Labs, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr625,"Outsource Partners: Skybox Labs, Inc. - Art - Animation"
halo-infinite-multiplayer,mobygames:tr626,"Outsource Partners: Skybox Labs, Inc. - Art - Animation"
halo-infinite-multiplayer,mobygames:tr627,"Outsource Partners: Skybox Labs, Inc. - Art - Animation"
halo-infinite-multiplayer,mobygames:tr628,"Outsource Partners: Skybox Labs, Inc. - Art - Character Art"
halo-infinite-multiplayer,mobygames:tr629,"Outsource Partners: Skybox Labs, Inc. - Art - Character Art"
halo-infinite-multiplayer,mobygames:tr63,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr630,"Outsource Partners: Skybox Labs, Inc. - Art - Environment Art"
halo-infinite-multiplayer,mobygames:tr631,"Outsource Partners: Skybox Labs, Inc. - Art - Environment Art"
halo-infinite-multiplayer,mobygames:tr632,"Outsource Partners: Skybox Labs, Inc. - Art - Lighting"
halo-infinite-multiplayer,mobygames:tr633,"Outsource Partners: Skybox Labs, Inc. - Art - Lighting"
halo-infinite-multiplayer,mobygames:tr634,"Outsource Partners: Skybox Labs, Inc. - Art - Tech Art"
halo-infinite-multiplayer,mobygames:tr635,"Outsource Partners: Skybox Labs, Inc. - Art - Tech Art"
halo-infinite-multiplayer,mobygames:tr636,"Outsource Partners: Skybox Labs, Inc. - Art - UX/UI"
halo-infinite-multiplayer,mobygames:tr637,"Outsource Partners: Skybox Labs, Inc. - Art - UX/UI"
halo-infinite-multiplayer,mobygames:tr638,"Outsource Partners: Skybox Labs, Inc. - Art - UX/UI"
halo-infinite-multiplayer,mobygames:tr639,"Outsource Partners: Skybox Labs, Inc. - Design"
halo-infinite-multiplayer,mobygames:tr64,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr640,"Outsource Partners: Skybox Labs, Inc. - Design"
halo-infinite-multiplayer,mobygames:tr641,"Outsource Partners: Skybox Labs, Inc. - Design"
halo-infinite-multiplayer,mobygames:tr642,"Outsource Partners: Skybox Labs, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr643,"Outsource Partners: Skybox Labs, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr644,"Outsource Partners: Skybox Labs, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr645,"Outsource Partners: Skybox Labs, Inc. - IT"
halo-infinite-multiplayer,mobygames:tr646,"Outsource Partners: Skybox Labs, Inc. - IT"
halo-infinite-multiplayer,mobygames:tr647,"Outsource Partners: Skybox Labs, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr648,"Outsource Partners: Skybox Labs, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr649,"Outsource Partners: Skybox Labs, Inc. - QA & Development Support"
halo-infinite-multiplayer,mobygames:tr65,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr650,"Outsource Partners: Skybox Labs, Inc. - QA & Development Support"
halo-infinite-multiplayer,mobygames:tr651,"Outsource Partners: Skybox Labs, Inc. - QA & Development Support"
halo-infinite-multiplayer,mobygames:tr652,"Outsource Partners: Skybox Labs, Inc. - Studio Management"
halo-infinite-multiplayer,mobygames:tr653,"Outsource Partners: Skybox Labs, Inc. - Studio Management"
halo-infinite-multiplayer,mobygames:tr654,"Outsource Partners: Skybox Labs, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr655,"Outsource Partners: Skybox Labs, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr656,"Outsource Partners: Skybox Labs, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr657,"Outsource Partners: Skybox Labs, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr658,"Outsource Partners: Skybox Labs, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr659,Outsource Partners: Speech Graphics
halo-infinite-multiplayer,mobygames:tr66,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr660,Outsource Partners: Speech Graphics
halo-infinite-multiplayer,mobygames:tr661,Outsource Partners: Speech Graphics
halo-infinite-multiplayer,mobygames:tr662,Outsource Partners: Speech Graphics
halo-infinite-multiplayer,mobygames:tr663,Outsource Partners: Speech Graphics
halo-infinite-multiplayer,mobygames:tr664,Outsource Partners: Speech Graphics - Linguist
halo-infinite-multiplayer,mobygames:tr665,Outsource Partners: Speech Graphics - Linguist
halo-infinite-multiplayer,mobygames:tr666,Outsource Partners: Speech Graphics - Technical Art
halo-infinite-multiplayer,mobygames:tr667,Outsource Partners: Speech Graphics - Technical Art
halo-infinite-multiplayer,mobygames:tr668,Outsource Partners: Speech Graphics - Production
halo-infinite-multiplayer,mobygames:tr669,Outsource Partners: Speech Graphics - Production
halo-infinite-multiplayer,mobygames:tr67,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr670,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr671,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr672,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr673,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr674,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr675,"Outsource Partners: Sperasoft, Inc."
halo-infinite-multiplayer,mobygames:tr676,"Outsource Partners: Sperasoft, Inc. - Art: Animation"
halo-infinite-multiplayer,mobygames:tr677,"Outsource Partners: Sperasoft, Inc. - Art: Animation"
halo-infinite-multiplayer,mobygames:tr678,"Outsource Partners: Sperasoft, Inc. - Art: Animation"
halo-infinite-multiplayer,mobygames:tr679,"Outsource Partners: Sperasoft, Inc. - Art: Animation"
halo-infinite-multiplayer,mobygames:tr68,343 Industries: Art Team - Environment Art: Technical Environment Art
halo-infinite-multiplayer,mobygames:tr680,"Outsource Partners: Sperasoft, Inc. - Art: Concept Art"
halo-infinite-multiplayer,mobygames:tr681,"Outsource Partners: Sperasoft, Inc. - Art: Concept Art"
halo-infinite-multiplayer,mobygames:tr682,"Outsource Partners: Sperasoft, Inc. - Art: Concept Art"
halo-infinite-multiplayer,mobygames:tr683,"Outsource Partners: Sperasoft, Inc. - Art: Levels"
halo-infinite-multiplayer,mobygames:tr684,"Outsource Partners: Sperasoft, Inc. - Art: Levels"
halo-infinite-multiplayer,mobygames:tr685,"Outsource Partners: Sperasoft, Inc. - Art: Levels"
halo-infinite-multiplayer,mobygames:tr686,"Outsource Partners: Sperasoft, Inc. - Art: Levels"
halo-infinite-multiplayer,mobygames:tr687,"Outsource Partners: Sperasoft, Inc. - Art: Lighting"
halo-infinite-multiplayer,mobygames:tr688,"Outsource Partners: Sperasoft, Inc. - Art: Lighting"
halo-infinite-multiplayer,mobygames:tr689,"Outsource Partners: Sperasoft, Inc. - Art: Lighting"
halo-infinite-multiplayer,mobygames:tr69,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr690,"Outsource Partners: Sperasoft, Inc. - Art: Lighting"
halo-infinite-multiplayer,mobygames:tr691,"Outsource Partners: Sperasoft, Inc. - Art: Props"
halo-infinite-multiplayer,mobygames:tr692,"Outsource Partners: Sperasoft, Inc. - Art: Props"
halo-infinite-multiplayer,mobygames:tr693,"Outsource Partners: Sperasoft, Inc. - Art: Props"
halo-infinite-multiplayer,mobygames:tr694,"Outsource Partners: Sperasoft, Inc. - Art: Props"
halo-infinite-multiplayer,mobygames:tr695,"Outsource Partners: Sperasoft, Inc. - Art: Technical Animation"
halo-infinite-multiplayer,mobygames:tr696,"Outsource Partners: Sperasoft, Inc. - Art: Technical Animation"
halo-infinite-multiplayer,mobygames:tr697,"Outsource Partners: Sperasoft, Inc. - Art: Technical Art"
halo-infinite-multiplayer,mobygames:tr698,"Outsource Partners: Sperasoft, Inc. - Art: Technical Art"
halo-infinite-multiplayer,mobygames:tr699,"Outsource Partners: Sperasoft, Inc. - Art: Technical Art"
halo-infinite-multiplayer,mobygames:tr7,343 Industries: Art Team - Animation: Character Animation
halo-infinite-multiplayer,mobygames:tr70,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr700,"Outsource Partners: Sperasoft, Inc. - Art: UI/UX"
halo-infinite-multiplayer,mobygames:tr701,"Outsource Partners: Sperasoft, Inc. - Art: UI/UX"
halo-infinite-multiplayer,mobygames:tr702,"Outsource Partners: Sperasoft, Inc. - Art: UI/UX"
halo-infinite-multiplayer,mobygames:tr703,"Outsource Partners: Sperasoft, Inc. - Art: VFX"
halo-infinite-multiplayer,mobygames:tr704,"Outsource Partners: Sperasoft, Inc. - Art: VFX"
halo-infinite-multiplayer,mobygames:tr705,"Outsource Partners: Sperasoft, Inc. - Art: VFX"
halo-infinite-multiplayer,mobygames:tr706,"Outsource Partners: Sperasoft, Inc. - Design: Game Design"
halo-infinite-multiplayer,mobygames:tr707,"Outsource Partners: Sperasoft, Inc. - Design: Game Design"
halo-infinite-multiplayer,mobygames:tr708,"Outsource Partners: Sperasoft, Inc. - Design: Levels"
halo-infinite-multiplayer,mobygames:tr709,"Outsource Partners: Sperasoft, Inc. - Design: Levels"
halo-infinite-multiplayer,mobygames:tr71,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr710,"Outsource Partners: Sperasoft, Inc. - Design: Levels"
halo-infinite-multiplayer,mobygames:tr711,"Outsource Partners: Sperasoft, Inc. - Design: Technical Design"
halo-infinite-multiplayer,mobygames:tr712,"Outsource Partners: Sperasoft, Inc. - Design: Technical Design"
halo-infinite-multiplayer,mobygames:tr713,"Outsource Partners: Sperasoft, Inc. - Design: Technical Design"
halo-infinite-multiplayer,mobygames:tr714,"Outsource Partners: Sperasoft, Inc. - Design: UI/UX"
halo-infinite-multiplayer,mobygames:tr715,"Outsource Partners: Sperasoft, Inc. - Design: UI/UX"
halo-infinite-multiplayer,mobygames:tr716,"Outsource Partners: Sperasoft, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr717,"Outsource Partners: Sperasoft, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr718,"Outsource Partners: Sperasoft, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr719,"Outsource Partners: Sperasoft, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr72,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr720,"Outsource Partners: Sperasoft, Inc. - Engineering: Tool Support"
halo-infinite-multiplayer,mobygames:tr721,"Outsource Partners: Sperasoft, Inc. - Engineering: Tool Support"
halo-infinite-multiplayer,mobygames:tr722,"Outsource Partners: Sperasoft, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr723,"Outsource Partners: Sperasoft, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr724,"Outsource Partners: Sperasoft, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr725,"Outsource Partners: Sperasoft, Inc. - QA"
halo-infinite-multiplayer,mobygames:tr726,"Outsource Partners: Sperasoft, Inc. - QA"
halo-infinite-multiplayer,mobygames:tr727,"Outsource Partners: Sperasoft, Inc. - QA"
halo-infinite-multiplayer,mobygames:tr728,"Outsource Partners: Sperasoft, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr729,"Outsource Partners: Sperasoft, Inc. - Special Thanks"
halo-infinite-multiplayer,mobygames:tr73,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr730,Outsource Partners: The Coalition - Animation: Gameplay
halo-infinite-multiplayer,mobygames:tr731,Outsource Partners: The Coalition - Animation: Gameplay
halo-infinite-multiplayer,mobygames:tr732,Outsource Partners: The Coalition - Animation: Rigging
halo-infinite-multiplayer,mobygames:tr733,Outsource Partners: The Coalition - Animation: Rigging
halo-infinite-multiplayer,mobygames:tr734,Outsource Partners: The Coalition - Animation: Technical Animation
halo-infinite-multiplayer,mobygames:tr735,Outsource Partners: The Coalition - Animation: Technical Animation
halo-infinite-multiplayer,mobygames:tr736,Outsource Partners: The Coalition - Art: Environment
halo-infinite-multiplayer,mobygames:tr737,Outsource Partners: The Coalition - Art: Environment
halo-infinite-multiplayer,mobygames:tr738,Outsource Partners: The Coalition - Art: VFX
halo-infinite-multiplayer,mobygames:tr739,Outsource Partners: The Coalition - Art: VFX
halo-infinite-multiplayer,mobygames:tr74,343 Industries: Art Team - FX
halo-infinite-multiplayer,mobygames:tr740,Outsource Partners: The Coalition - Art: Lighting
halo-infinite-multiplayer,mobygames:tr741,Outsource Partners: The Coalition - Art: Lighting
halo-infinite-multiplayer,mobygames:tr742,Outsource Partners: The Coalition - Art: Skybox
halo-infinite-multiplayer,mobygames:tr743,Outsource Partners: The Coalition - Art: Skybox
halo-infinite-multiplayer,mobygames:tr744,Outsource Partners: The Coalition - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr745,Outsource Partners: The Coalition - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr746,Outsource Partners: The Coalition - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr747,Outsource Partners: The Coalition - Art: Technical Art
